		sol$fluxes	cpd00239[c0]	cpd00239[e0]
		met_name	H2S[c0]	H2S[e0]
rxn08689_c0	h2s transport (periplasm)	0.0875696932467989	-1	1
EX_cpd00239_e0	Exchange of H2S	0.0875696932467989	0	-1
rxn00651_c0	L-cysteine hydrogen-sulfide-lyase (adding sulfite; L-cysteate-forming)	0.00401974261846721	1	0
rxn00949_c0	L-homocysteine hydrogen-sulfide-lyase (deaminating; 2-oxobutanoate-forming)	0.008117538494814	1	0
rxn00566_c0	L-Cysteine hydrogen-sulfide-lyase (deaminating; pyruvate-forming)	0.0754324121335177	1	0
