		sol$fluxes	cpd00239[c0]	cpd00239[e0]
		met_name	H2S[c0]	H2S[e0]
rxn05957_c0	O4-succinyl-L-homoserine:hydrogen sulfide S-(3-amino-3-carboxypropyl)transferase	0.0788411401859614	-1	0
rxn14246_c0	L-homocysteine hydrogen-sulfide-lyase	1.61558713389263e-26	1	0
rxn08689_c0	h2s transport (periplasm)	-0.0308144019172292	-1	1
EX_cpd00239_e0	Exchange of H2S	-0.0308144019172292	0	-1
rxn05909_c0	L-serine hydro-lyase (adding hydrogen sulfide, L-cysteine-forming)	-0.0480267382687322	-1	0
