,sol$fluxes,cpd00011[c0],cpd03049[c0],cpd00020[c0],cpd00056[c0],cpd00067[c0],cpd00007[c0],cpd00110[c0],cpd00001[c0],cpd00109[c0],cpd00689[c0],cpd00013[c0],cpd00755[c0],cpd00002[c0],cpd00008[c0],cpd00009[c0],cpd00003[c0],cpd00018[c0],cpd00355[c0],cpd00004[c0],cpd00005[c0],cpd07923[c0],cpd07924[c0],cpd00014[c0],cpd00062[c0],cpd00091[c0],cpd00015[c0],cpd00050[c0],cpd00638[c0],cpd00012[c0],cpd00019[c0],cpd00135[c0],cpd00182[c0],cpd00061[c0],cpd00386[c0],cpd00054[c0],cpd00071[c0],cpd00010[c0],cpd00022[c0],cpd00029[c0],cpd00279[c0],cpd00023[c0],cpd00024[c0],cpd00006[c0],cpd00053[c0],cpd00035[c0],cpd00260[c0],cpd03187[c0],cpd00919[c0],cpd00199[c0],cpd00026[c0],cpd00089[c0],cpd00031[c0],cpd00038[c0],cpd00354[c0],cpd00173[c0],cpd00130[c0],cpd00032[c0],cpd00137[c0],cpd00442[c0],cpd00041[c0],cpd00040[c0],cpd00033[c0],cpd02053[c0],cpd02211[c0],cpd00126[c0],cpd02740[c0],cpd00036[c0],cpd00078[c0],cpd01977[c0],cpd00106[c0],cpd00044[c0],cpd00045[c0],cpd00048[c0],cpd00046[c0],cpd00096[c0],cpd00193[c0],cpd00051[c0],cpd00152[c0],cpd00052[c0],cpd00242[c0],cpd00146[c0],cpd00145[c0],cpd03450[c0],cpd00482[c0],cpd00066[c0],cpd00143[c0],cpd00351[c0],cpd00039[c0],cpd00068[c0],cpd00114[c0],cpd00090[c0],cpd00616[c0],cpd00069[c0],cpd00868[c0],cpd00070[c0],cpd02024[c0],cpd00082[c0],cpd00072[c0],cpd00290[c0],cpd00503[c0],cpd00288[c0],cpd00079[c0],cpd00235[c0],cpd00001[e0],cpd00418[e0],cpd00075[e0],cpd00891[c0],cpd00080[c0],cpd00402[c0],cpd00239[c0],cpd00081[c0],cpd00588[c0],cpd00083[c0],cpd00719[c0],cpd00084[c0],cpd00706[c0],cpd00141[c0],cpd00086[c0],cpd02124[c0],cpd01501[c0],cpd00201[c0],cpd00047[c0],cpd00087[c0],cpd00345[c0],cpd00060[c0],cpd00348[c0],cpd00043[c0],cpd00307[c0],cpd00092[c0],cpd00216[c0],cpd00093[c0],cpd03364[c0],cpd00094[c0],cpd03593[c0],cpd00161[c0],cpd00102[c0],cpd00095[c0],cpd00507[c0],cpd00098[c0],cpd00101[c0],cpd00859[c0],cpd00475[c0],cpd00203[c0],cpd00198[c0],cpd00236[c0],cpd01982[c0],cpd00103[c0],cpd02642[c0],cpd02375[c0],cpd02152[c0],cpd00107[c0],cpd00200[c0],cpd00497[c0],cpd00177[c0],cpd00115[c0],cpd01024[c0],cpd00116[c0],cpd00118[c0],cpd00434[c0],cpd00641[c0],cpd00119[c0],cpd01324[c0],cpd01011[c0],cpd00120[c0],cpd03123[c0],cpd00121[c0],cpd00524[c0],cpd00902[c0],cpd00122[c0],cpd00293[c0],cpd02498[c0],cpd00123[c0],cpd01646[c0],cpd00156[c0],cpd00125[c0],cpd00347[c0],cpd00128[c0],cpd00226[c0],cpd00331[c0],cpd00797[c0],cpd00142[c0],cpd00223[c0],cpd00343[c0],cpd00064[c0],cpd00274[c0],cpd00147[c0],cpd02574[c0],cpd01587[c0],cpd00151[c0],cpd00158[c0],cpd01902[c0],cpd00908[c0],cpd00162[c0],cpd00169[c0],cpd00170[c0],cpd00222[c0],cpd00286[c0],cpd02745[c0],cpd00250[c0],cpd00073[c0],cpd00183[c0],cpd00238[c0],cpd00728[c0],cpd00206[c0],cpd00299[c0],cpd00533[c0],cpd08210[c0],cpd00219[c0],cpd02182[c0],cpd00042[c0],cpd00221[c0],cpd00227[c0],cpd00346[c0],cpd00992[c0],cpd00229[c0],cpd00485[c0],cpd00349[c0],cpd00241[c0],cpd00296[c0],cpd00295[c0],cpd00519[c0],cpd00248[c0],cpd00699[c0],cpd00097[c0],cpd00986[c0],cpd00585[c0],cpd00366[c0],cpd00258[c0],cpd00264[c0],cpd00726[c0],cpd03802[c0],cpd03372[c0],cpd00269[c0],cpd00705[c0],cpd01749[c0],cpd00275[c0],cpd00842[c0],cpd00292[c0],cpd00762[c0],cpd00281[c0],cpd00284[c0],cpd02711[c0],cpd03671[c0],cpd00802[c0],cpd00332[c0],cpd00297[c0],cpd00357[c0],cpd00358[c0],cpd00322[c0],cpd00508[c0],cpd00453[c0],cpd00334[c0],cpd00337[c0],cpd01720[c0],cpd00338[c0],cpd02345[c0],cpd00342[c0],cpd00918[c0],cpd02522[c0],cpd00356[c0],cpd00978[c0],cpd00380[c0],cpd00416[c0],cpd00383[c0],cpd01716[c0],cpd01725[c0],cpd01092[c0],cpd00388[c0],cpd00395[c0],cpd03285[c0],cpd00405[c0],cpd01800[c0],cpd03201[c0],cpd00427[c0],cpd00448[c0],cpd03805[c0],cpd00455[c0],cpd00467[c0],cpd03284[c0],cpd00477[c0],cpd02552[c0],cpd00489[c0],cpd00854[c0],cpd00530[c0],cpd00863[c0],cpd03582[c0],cpd00521[c0],cpd02616[c0],cpd00695[c0],cpd00892[c0],cpd00526[c0],cpd02829[c0],cpd00557[c0],cpd03426[c0],cpd10515[c0],cpd01679[c0],cpd00765[c0],cpd00594[c0],cpd00873[c0],cpd00650[c0],cpd02234[c0],cpd00655[c0],cpd00834[c0],cpd03375[c0],cpd00663[c0],cpd00668[c0],cpd00673[c0],cpd03034[c0],cpd01705[c0],cpd00684[c0],cpd01861[c0],cpd00693[c0],cpd00150[c0],cpd01211[c0],cpd02364[c0],cpd01723[c0],cpd00764[c0],cpd01311[c0],cpd00017[c0],cpd00774[c0],cpd01620[c0],cpd00782[c0],cpd00800[c0],cpd02666[c0],cpd03320[c0],cpd00862[c0],cpd02340[c0],cpd02638[c0],cpd00897[c0],cpd02483[c0],cpd02030[c0],cpd00932[c0],cpd00976[c0],cpd00977[c0],cpd03704[c0],cpd01078[c0],cpd03387[c0],cpd01237[c0],cpd03248[c0],cpd01294[c0],cpd03641[c0],cpd01335[c0],cpd03119[c0],cpd03420[c0],cpd01695[c0],cpd03114[c0],cpd01887[c0],cpd02060[c0],cpd03570[c0],cpd01966[c0],cpd02394[c0],cpd02233[c0],cpd00289[c0],cpd02037[c0],cpd02797[c0],cpd03116[c0],cpd00738[c0],cpd02069[c0],cpd02691[c0],cpd02125[c0],cpd02132[c0],cpd02645[c0],cpd02826[c0],cpd02140[c0],cpd02147[c0],cpd03606[c0],cpd02187[c0],cpd03572[c0],cpd02978[c0],cpd00421[c0],cpd02315[c0],cpd02678[c0],cpd02791[c0],cpd02799[c0],cpd02597[c0],cpd02693[c0],cpd02605[c0],cpd02661[c0],cpd02569[c0],cpd00649[c0],cpd02679[c0],cpd00792[c0],cpd02655[c0],cpd02698[c0],cpd02724[c0],cpd02835[c0],cpd02930[c0],cpd02921[c0],cpd02851[c0],cpd02893[c0],cpd02979[c0],cpd02991[c0],cpd03113[c0],cpd03126[c0],cpd03115[c0],cpd03127[c0],cpd03117[c0],cpd03128[c0],cpd03118[c0],cpd03129[c0],cpd03120[c0],cpd03121[c0],cpd03130[c0],cpd03124[c0],cpd03122[c0],cpd03125[c0],cpd03132[c0],cpd03131[c0],cpd00335[c0],cpd02784[c0],cpd03231[c0],cpd03232[c0],cpd03242[c0],cpd03233[c0],cpd03359[c0],cpd03362[c0],cpd03396[c0],cpd03388[c0],cpd03393[c0],cpd03397[c0],cpd03440[c0],cpd03441[c0],cpd03445[c0],cpd03446[c0],cpd03447[c0],cpd03448[c0],cpd02535[c0],cpd10162[c0],cpd00498[c0],cpd03607[c0],cpd03760[c0],cpd03835[c0],cpd03812[c0],cpd03813[c0],cpd03832[c0],cpd03833[c0],cpd03834[c0],cpd00688[c0],cpd00363[c0],cpd03915[c0],cpd03916[c0],cpd01995[c0],cpd03975[c0],cpd04507[c0],cpd04508[c0],cpd07946[c0],cpd01557[c0],cpd04390[c0],cpd00401[c0],cpd01313[c0],cpd04020[c0],cpd04056[c0],cpd04037[c0],cpd06711[c0],cpd06712[c0],cpd03043[c0],cpd08289[c0],cpd00460[c0],cpd00196[c0],cpd08286[c0],cpd00111[c0],cpd08369[c0],cpd08370[c0],cpd08373[c0],cpd08375[c0],cpd03421[c0],cpd08615[c0],cpd00113[c0],cpd08743[c0],cpd08744[c0],cpd08742[c0],cpd08211[c0],cpd02229[c0],cpd08928[c0],cpd02547[c0],cpd08993[c0],cpd08994[c0],cpd09410[c0],cpd01401[c0],cpd00658[c0],cpd03451[c0],cpd09421[c0],cpd02083[c0],cpd00791[c0],cpd03091[c0],cpd09844[c0],cpd01507[c0],cpd09843[c0],cpd02884[c0],cpd02095[c0],cpd01066[c0],cpd00212[c0],cpd00202[c0],cpd01631[c0],cpd01628[c0],cpd11206[c0],cpd03422[c0],cpd03918[c0],cpd02484[c0],cpd11251[c0],cpd00025[c0],cpd01700[c0],cpd11311[c0],cpd00009[e0],cpd00023[e0],cpd00027[e0],cpd00027[c0],cpd00030[e0],cpd00030[c0],cpd00034[e0],cpd00034[c0],cpd00039[e0],cpd00041[e0],cpd00048[e0],cpd00051[e0],cpd00053[e0],cpd00064[e0],cpd00073[e0],cpd00098[e0],cpd00105[e0],cpd00105[c0],cpd00107[e0],cpd00108[e0],cpd00108[c0],cpd00119[e0],cpd00129[e0],cpd00129[c0],cpd00149[e0],cpd00149[c0],cpd00154[e0],cpd00154[c0],cpd00156[e0],cpd00161[e0],cpd00179[e0],cpd00179[c0],cpd00209[e0],cpd00209[c0],cpd00210[e0],cpd00210[c0],cpd00224[e0],cpd00224[c0],cpd00244[e0],cpd00244[c0],cpd00305[e0],cpd00305[c0],cpd00322[e0],cpd00540[e0],cpd00540[c0],cpd10516[e0],cpd10516[c0],cpd00067[e0],cpd00367[e0],cpd00367[c0],cpd00311[e0],cpd00311[c0],cpd00060[e0],cpd00104[e0],cpd00104[c0],cpd00220[e0],cpd00220[c0],cpd11421[c0],cpd11420[c0],cpd00084[e0],cpd00246[e0],cpd00246[c0],cpd00182[e0],cpd11415[c0],cpd11481[c0],cpd11485[c0],cpd11479[c0],cpd11486[c0],cpd11482[c0],cpd11487[c0],cpd11478[c0],cpd11488[c0],cpd11480[c0],cpd11489[c0],cpd11483[c0],cpd11490[c0],cpd11484[c0],cpd11491[c0],cpd00013[e0],cpd00020[e0],cpd00029[e0],cpd00063[c0],cpd00063[e0],cpd00058[c0],cpd00058[e0],cpd10515[e0],cpd00047[e0],cpd00082[e0],cpd00106[e0],cpd00121[e0],cpd00205[e0],cpd00205[c0],cpd11574[e0],cpd11574[c0],cpd00971[c0],cpd00971[e0],cpd00075[c0],cpd00396[e0],cpd00396[c0],cpd01217[e0],cpd01217[c0],cpd00751[e0],cpd00751[c0],cpd11606[c0],cpd11451[c0],cpd11620[c0],cpd11621[c0],cpd11640[c0],cpd11973[c0],cpd01469[c0],cpd11611[c0],cpd11637[c0],cpd00418[c0],cpd11796[c0],cpd11798[c0],cpd12711[c0],cpd12712[c0],cpd11619[c0],cpd12407[c0],cpd00074[c0],cpd11718[c0],cpd11665[c0],cpd11669[c0],cpd11722[c0],cpd11856[c0],cpd11737[c0],cpd11751[c0],cpd12194[c0],cpd11906[c0],cpd11770[c0],cpd11812[c0],cpd11813[c0],cpd11827[c0],cpd12523[c0],cpd11893[c0],cpd11953[c0],cpd11907[c0],cpd12036[c0],cpd00132[c0],cpd11908[c0],cpd12313[c0],cpd11910[c0],cpd12255[c0],cpd11915[c0],cpd12256[c0],cpd11916[c0],cpd12003[c0],cpd11918[c0],cpd12105[c0],cpd11920[c0],cpd12164[c0],cpd11921[c0],cpd12132[c0],cpd11922[c0],cpd12229[c0],cpd11924[c0],cpd12133[c0],cpd01260[c0],cpd12689[c0],cpd12422[c0],cpd12221[c0],cpd12227[c0],cpd11912[c0],cpd02270[c0],cpd12386[c0],cpd12548[c0],cpd12368[c0],cpd02602[c0],cpd12378[c0],cpd12848[c0],cpd12543[c0],cpd12690[c0],cpd12691[c0],cpd03913[c0],cpd13044[c0],cpd13045[c0],cpd03959[c0],cpd00099[c0],cpd03960[c0],cpd11909[c0],cpd12226[c0],cpd01054[c0],cpd03914[c0],cpd08301[c0],cpd12072[c0],cpd12139[c0],cpd14584[c0],cpd14585[c0],cpd09850[c0],cpd09851[c0],cpd14876[c0],cpd14874[c0],cpd14961[c0],cpd15045[c0],cpd15044[c0],cpd15046[c0],cpd15047[c0],cpd15049[c0],cpd15048[c0],cpd15050[c0],cpd15051[c0],cpd15053[c0],cpd15052[c0],cpd15054[c0],cpd15055[c0],cpd15091[c0],cpd15092[c0],cpd14890[c0],cpd15094[c0],cpd15095[c0],cpd14894[c0],cpd15170[c0],cpd15174[c0],cpd15172[c0],cpd15173[c0],cpd15175[c0],cpd15373[c0],cpd15366[c0],cpd15374[c0],cpd15368[c0],cpd15375[c0],cpd15369[c0],cpd15377[c0],cpd15371[c0],cpd15376[c0],cpd15370[c0],cpd15391[c0],cpd00035[e0],cpd15353[c0],cpd15499[c0],cpd02775[c0],cpd00132[e0],cpd00635[c0],cpd00166[c0],cpd15532[c0],cpd15433[c0],cpd15539[c0],cpd15435[c0],cpd15534[c0],cpd15434[c0],cpd15541[c0],cpd15436[c0],cpd01015[e0],cpd01015[c0],cpd00277[e0],cpd00277[c0],cpd02295[c0],cpd02557[c0],cpd15204[c0],cpd14937[c0],cpd15500[c0],cpd15352[c0],cpd00905[c0],cpd15468[c0],cpd02090[c0],cpd00100[c0],cpd14935[c0],cpd15238[c0],cpd15560[c0],cpd15561[c0],cpd00134[c0],cpd00254[e0],cpd00254[c0],cpd00350[c0],cpd15274[c0],cpd15359[c0],cpd15361[c0],cpd15481[c0],cpd15480[c0],cpd02201[c0],cpd15295[c0],cpd00327[c0],cpd15290[c0],cpd15291[c0],cpd03577[c0],cpd00036[e0],cpd15882[c0],cpd15908[c0],cpd15883[c0],cpd15909[c0],cpd15881[c0],cpd15831[c0],cpd15832[c0],cpd15994[c0],cpd15995[c0],cpd00185[e0],cpd00185[c0],cpd00010[e0],cpd00794[e0],cpd00794[c0],cpd00033[e0],cpd00054[e0],cpd02503[c0],cpd01317[c0],cpd00948[c0],cpd16330[c0],cpd16434[c0],cpd16435[c0],cpd02832[c0],cpd16422[c0],cpd16421[c0],cpd00415[c0],cpd00364[c0],cpd00659[c0],cpd01475[c0],cpd12265[c0],cpd12239[c0],cpd16487[c0],cpd16503[c0],cpd07274[c0],cpd00182[p0],cpd00277[p0],cpd00106[p0],cpd00311[p0],cpd00153[e0],cpd00153[c0],cpd00246[p0],cpd00109[e0],cpd15561[e0],cpd00110[e0],cpd15560[e0],cpd04534[c0],cpd00003[e0],cpd00906[c0],cpd23248[c0],cpd16897[c0],cpd11451[e0],cpd11606[e0],cpd17026[e0],cpd17027[e0],cpd17027[c0],cpd17026[c0],cpd17083[c0],cpd17044[c0],cpd00281[e0],cpd00138[e0],cpd00138[c0],cpd00165[c0],cpd17676[c0],cpd17677[c0],cpd03164[c0],cpd18009[c0],cpd13372[c0],cpd12598[c0],cpd00353[c0],cpd02812[c0],cpd19035[c0],cpd19028[c0],cpd19036[c0],cpd02416[c0],cpd03844[c0],cpd03845[c0],cpd05268[c0],cpd00945[c0],cpd19024[c0],cpd01567[c0],cpd19020[c0],cpd19006[c0],cpd30321[c0],cpd19030[c0],cpd19047[c0],cpd11263[c0],cpd19042[c0],cpd19041[c0],cpd19043[c0],cpd19044[c0],cpd16494[c0],cpd11746[c0],cpd00190[c0],cpd19001[c0],cpd21016[c0],cpd15853[c0],cpd17158[c0],cpd17159[c0],cpd17683[c0],cpd17684[c0],cpd19168[c0],cpd30750[c0],cpd02738[c0],cpd02555[c0],cpd03163[c0],cpd00085[c0],cpd20171[c0],cpd02882[c0],cpd00180[c0],cpd15839[c0],cpd15889[c0],cpd20413[c0],cpd27746[c0],cpd27796[c0],cpd27797[c0],cpd27884[c0],cpd00204[c0],cpd28255[c0],cpd28256[c0],cpd22312[c0],cpd28259[c0],cpd03487[c0],cpd03488[c0],cpd03495[c0],cpd03496[c0],cpd17568[c0],cpd02746[c0],cpd17567[c0],cpd17566[c0],cpd17564[c0],cpd17565[c0],cpd29046[c0],cpd16441[c0],cpd30797[c0],cpd35501[c0],cpd32891[c0],cpd31434[c0],cpd14545[c0],cpd01663[c0],cpd35610[c0],cpd00954[c0],cpd03523[c0],cpd34981[c0],cpd32711[c0],cpd24823[c0],cpd24795[c0],cpd24796[c0],cpd00393[e0],cpd00393[c0],cpd00526[e0],cpd02829[e0],cpd01663[e0],cpd35610[e0],cpd90021[e0],cpd90022[e0],cpd00011[e0],cpd00007[e0],cpd01981[e0],cpd01981[c0],cpd00141[e0],cpd01861[e0],cpd00453[e0],cpd00071[e0],cpd00150[e0],cpd08021[c0],cpd08021[e0],cpd00450[c0],cpd00450[e0],cpd00363[e0],cpd00055[c0],cpd00055[e0],cpd00448[e0],cpd00025[e0],cpd00239[e0],cpd11640[e0],cpd00359[c0],cpd00359[e0],cpd00659[e0],cpd00371[c0],cpd00371[e0],cpd00811[c0],cpd00811[e0],cpd00324[e0],cpd00324[c0],cpd01024[e0],cpd00204[e0],cpd00116[e0],cpd00528[e0],cpd00528[c0],cpd11632[e0],cpd11632[c0],cpd03662[c0],cpd03662[e0],cpd00178[c0],cpd00178[e0],cpd01618[c0],cpd01618[e0],cpd00065[c0],cpd02246[c0],cpd02817[c0],cpd03425[c0],cpd15862[c0],cpd15863[c0],cpd15884[c0],cpd33626[c0],cpd15817[c0],cpd15818[c0],cpd15819[c0],cpd15820[c0],cpd15858[c0],cpd15859[c0],cpd15860[c0],cpd15861[c0],cpd15880[c0],cpd00155[c0],cpd11416[c0],cpd01042[c0],cpd00065[e0],cpd00216[e0],cpd00066[e0],cpd00069[e0],cpd02611[c0],cpd00037[c0],cpd00139[c0],cpd00330[c0],cpd00810[c0],cpd00712[c0],cpd00136[c0],cpd00159[c0],cpd00809[c0],cpd00171[c0],cpd00283[c0],cpd00218[c0],cpd00282[c0],cpd00247[c0],cpd00298[c0],cpd00683[c0],cpd00812[c0],cpd00408[c0],cpd00443[c0],cpd00841[c0],cpd02333[c0],cpd02961[c0],cpd03919[c0],cpd03920[c0],cpd03917[c0],cpd08368[c0],cpd08371[c0],cpd08372[c0],cpd00982[c0],cpd02720[c0],cpd11231[c0],cpd14960[c0],cpd15829[c0],cpd15827[c0],cpd15828[c0],cpd15835[c0],cpd02041[c0],cpd15900[c0],cpd15808[c0],cpd15842[c0],cpd15844[c0],cpd15841[c0],cpd15838[c0],cpd15843[c0],cpd15811[c0],cpd15815[c0],cpd15840[c0],cpd15812[c0],cpd15813[c0],cpd15816[c0],cpd15904[c0],cpd15822[c0],cpd15814[c0],cpd15890[c0],cpd15823[c0],cpd00957[c0],cpd15807[c0],cpd15821[c0],cpd15302[c0],cpd00895[c0],cpd15825[c0],cpd15826[c0],cpd15810[c0],cpd01270[c0],cpd20414[c0],cpd20412[c0],cpd17039[c0],cpd31424[c0],cpd90012[c0],cpd32995[c0],cpd32565[c0],cpd90009[c0],cpd31445[c0],cpd24798[c0],cpd90010[c0],cpd90011[c0],cpd00100[e0],cpd00428[c0],cpd22830[c0]
rxn00058_c0,12.5,0,0,0,0,-4,-1,-4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
