		sol$fluxes	cpd00109[c0]	cpd00109[e0]
		met_name	Cytochrome c oxidized[c0]	Cytochrome c oxidized[e0]
rxn10044_c0	cytochrome-c reductase (menaquinol 7: 3 protons)	0.14461391918843	-2	0
rxn10043_c0	cytochrome-c oxidase (H+/e- = 2)	0.14461391918843	2	0
