		sol$fluxes	cpd00239[c0]	cpd00239[e0]
		met_name	H2S[c0]	H2S[e0]
rxn00566_c0	L-Cysteine hydrogen-sulfide-lyase (deaminating; pyruvate-forming)	0.0074142541286929	1	0
rxn00952_c0	O-acetyl-L-homoserine:hydrogen sulfide S-(3-amino-3-carboxypropyl)transferase	1000	-1	0
rxn05909_c0	L-serine hydro-lyase (adding hydrogen sulfide, L-cysteine-forming)	-1000	-1	0
rxn05957_c0	O4-succinyl-L-homoserine:hydrogen sulfide S-(3-amino-3-carboxypropyl)transferase	0.00905482783374019	-1	0
rxn08689_c0	h2s transport (periplasm)	-0.00164057370504728	-1	1
EX_cpd00239_e0	Exchange of H2S	-0.00164057370504728	0	-1
