		sol$fluxes	cpd00268[c0]	cpd00268[e0]
		met_name	Thiosulfate[c0]	Thiosulfate[e0]
rxn01416_c0	thiosulfate:cyanide sulfurtranserase	1.00974195868289e-28	-1	0
rxn05176_c0	thiosulfate transport via ABC system	1.00974195868289e-28	1	-1
