		sol$fluxes	cpd00239[c0]	cpd00239[e0]
		met_name	H2S[c0]	H2S[e0]
rxn00949_c0	L-homocysteine hydrogen-sulfide-lyase (deaminating; 2-oxobutanoate-forming)	2.25206489425483e-14	1	0
rxn00952_c0	O-acetyl-L-homoserine:hydrogen sulfide S-(3-amino-3-carboxypropyl)transferase	1000	-1	0
rxn05902_c0	sulphite reductase	-1.00974195868289e-28	-1	0
rxn05909_c0	L-serine hydro-lyase (adding hydrogen sulfide, L-cysteine-forming)	-1000	-1	0
rxn08689_c0	h2s transport (periplasm)	2.25206489425483e-14	-1	1
EX_cpd00239_e0	Exchange of H2S	2.25206489425483e-14	0	-1
