		sol$fluxes	cpd00007[c0]	cpd00007[e0]
		met_name	O2[c0]	O2[e0]
rxn00208_c0	Pyridoxamine-5'-phosphate:oxygen oxidoreductase (deaminating)	1.25715410304039e-14	-1	0
rxn01923_c0	2-Methylpropanoyl-CoA:oxygen 2,3-oxidoreductase	-1.25715410304039e-14	-1	0
