		sol$fluxes	cpd00268[c0]	cpd00268[e0]
		met_name	Thiosulfate[c0]	Thiosulfate[e0]
rxn01416_c0	thiosulfate:cyanide sulfurtranserase	1.0097419586829e-28	-1	0
