		sol$fluxes	cpd00268[c0]	cpd00268[e0]
		met_name	Thiosulfate[c0]	Thiosulfate[e0]
rxn02246_c0	O3-Acetyl-L-serine acetate-lyase (adding hydrogen sulfide)	-2.28172777818007e-13	-1	0
rxn05733_c0	O3-acetyl-L-serine:thiosulfate 2-amino-2-carboxyethyltransferase (reducing, L-cysteine-forming)	2.28172777818007e-13	-1	0
